1, 50
2, 37
3, 31
4, 11
5, 1
6, 10
7, 10
8, 18
9, 11
10, 50
11, 11
12, 43
13, 17
14, 42
15, 47
16, 10
17, 20
18, 47
19, 23
20, 5
21, 39
22, 17
23, 2
24, 4
25, 18
26, 35
27, 20
28, 25
29, 37
30, 18
31, 0
32, 40
33, 48
34, 42
35, 42
36, 28
37, 0
38, 14
39, 0
40, 0
41, 11
42, 18
43, 30
44, 20
45, 27
46, 15
47, 24
48, 44
49, 46
50, 37
51, 34
52, 35
53, 33
54, 10
55, 18
56, 9
57, 4
58, 42
59, 2
60, 31
61, 10
62, 0
63, 37
64, 29
65, 27
66, 48
67, 17
68, 20
69, 3
70, 43
71, 24
72, 32
73, 2
74, 21
75, 21
76, 50
77, 33
78, 9
79, 22
80, 15
81, 24
82, 46
83, 14
84, 21
85, 48
86, 0
87, 0
88, 5
89, 6
90, 14
91, 26
92, 43
93, 38
94, 43
95, 23
96, 3
97, 33
98, 32
99, 42
100, 19
101, 31
102, 50
103, 4
104, 8
105, 46
106, 31
107, 41
108, 46
109, 31
110, 50
111, 33
112, 48
113, 40
114, 50
115, 41
116, 15
117, 24
118, 27
119, 12
120, 43
121, 0
122, 50
123, 46
124, 32
125, 45
126, 23
127, 43
128, 11
129, 30
130, 48
131, 25
132, 28
133, 10
134, 9
135, 50
136, 9
137, 24
138, 8
139, 12
140, 23
141, 26
142, 1
143, 12
144, 9
145, 13
146, 6
147, 24
148, 39
149, 25
150, 32
151, 42
152, 42
153, 8
154, 14
155, 48
156, 50
157, 1
158, 19
159, 49
160, 11
161, 33
162, 3
163, 43
164, 14
165, 37
166, 27
167, 24
168, 30
169, 48
170, 20
171, 16
172, 19
173, 23
174, 38
175, 33
176, 9
177, 22
178, 37
179, 5
180, 14
181, 7
182, 48
183, 33
184, 2
185, 26
186, 45
187, 34
188, 5
189, 47
190, 44
191, 2
192, 13
193, 19
194, 29
195, 20
196, 43
197, 18
198, 22
199, 3
200, 34
201, 10
202, 29
203, 14
204, 20
205, 7
206, 9
207, 48
208, 21
209, 17
210, 2
211, 25
212, 30
213, 36
214, 3
215, 0
216, 14
217, 15
218, 23
219, 1
220, 36
221, 28
222, 16
223, 8
224, 12
225, 17
226, 11
227, 10
228, 40
229, 34
230, 7
231, 11
232, 41
233, 18
234, 11
235, 35
236, 21
237, 7
238, 33
239, 50
240, 21
241, 43
242, 42
243, 2
244, 27
245, 30
246, 10
247, 11
248, 28
249, 36
250, 17
251, 5
252, 41
253, 31
254, 0
255, 40
256, 28
257, 36
258, 15
259, 23
260, 31
261, 1
262, 21
263, 20
264, 30
265, 43
266, 41
267, 26
268, 2
269, 50
270, 7
271, 15
272, 41
273, 33
274, 49
275, 49
276, 33
277, 18
278, 8
279, 44
280, 37
281, 2
282, 42
283, 43
284, 38
285, 35
286, 13
287, 29
288, 15
289, 0
290, 19
291, 34
292, 7
293, 10
294, 11
295, 26
296, 14
297, 15
298, 44
299, 40
300, 49
301, 42
302, 17
303, 0
304, 9
305, 45
306, 44
307, 29
308, 0
309, 15
310, 48
311, 1
312, 25
313, 35
314, 20
315, 50
316, 41
317, 36
318, 49
319, 3
320, 43
321, 47
322, 0
323, 22
324, 41
325, 49
326, 50
327, 15
328, 22
329, 28
330, 21
331, 34
332, 13
333, 28
334, 43
335, 39
336, 33
337, 16
338, 14
339, 49
340, 6
341, 46
342, 16
343, 22
344, 6
345, 26
346, 35
347, 40
348, 2
349, 40
350, 11
351, 43
352, 17
353, 0
354, 36
355, 14
356, 15
357, 44
358, 34
359, 19
360, 21
361, 15
362, 7
363, 15
364, 39
365, 13
366, 43
367, 37
368, 34
369, 38
370, 31
371, 9
372, 6
373, 17
374, 9
375, 40
376, 8
377, 32
378, 13
379, 45
380, 49
381, 24
382, 14
383, 33
384, 23
385, 25
386, 7
387, 19
388, 25
389, 30
390, 16
391, 15
392, 28
393, 5
394, 25
395, 41
396, 17
397, 6
398, 11
399, 23
400, 34
401, 35
402, 17
403, 47
404, 18
405, 12
406, 16
407, 10
408, 2
409, 30
410, 26
411, 12
412, 41
413, 13
414, 18
415, 15
416, 46
417, 13
418, 19
419, 8
420, 25
421, 44
422, 29
423, 2
424, 20
425, 0
426, 39
427, 15
428, 15
429, 12
430, 2
431, 49
432, 32
433, 0
434, 2
435, 5
436, 47
437, 5
438, 11
439, 14
440, 48
441, 15
442, 24
443, 47
444, 9
445, 37
446, 34
447, 20
448, 31
449, 35
450, 39
451, 14
452, 32
453, 1
454, 9
455, 11
456, 36
457, 30
458, 34
459, 50
460, 3
461, 28
462, 31
463, 1
464, 44
465, 43
466, 2
467, 9
468, 0
469, 11
470, 21
471, 37
472, 43
473, 7
474, 27
475, 6
476, 41
477, 25
478, 1
479, 18
480, 7
481, 36
482, 50
483, 42
484, 21
485, 26
486, 25
487, 46
488, 31
489, 15
490, 33
491, 23
492, 30
493, 13
494, 31
495, 43
496, 1
497, 1
498, 8
499, 21
500, 28
501, 20
502, 12
503, 5
504, 31
505, 12
506, 14
507, 16
508, 48
509, 31
510, 32
511, 40
512, 32
513, 16
514, 46
