1, 18
2, 35
3, 48
4, 1
5, 37
6, 35
7, 18
8, 16
9, 8
10, 18
11, 21
12, 28
13, 13
14, 18
15, 42
16, 10
17, 6
18, 12
19, 3
20, 19
21, 2
22, 43
23, 38
24, 29
25, 12
26, 43
27, 45
28, 45
29, 2
30, 36
31, 49
32, 6
33, 13
34, 24
35, 19
36, 25
37, 35
38, 37
39, 8
40, 5
41, 23
42, 18
43, 22
44, 17
45, 0
46, 37
47, 46
48, 3
49, 23
50, 37
51, 15
52, 20
53, 20
54, 10
55, 1
56, 34
57, 41
58, 34
59, 29
60, 45
61, 23
62, 14
63, 22
64, 22
65, 40
66, 11
67, 36
68, 32
69, 26
70, 5
71, 12
72, 24
73, 34
74, 2
75, 47
76, 2
77, 15
78, 19
79, 7
80, 25
81, 11
82, 11
83, 12
84, 14
85, 30
86, 19
87, 40
88, 25
89, 11
90, 40
91, 0
92, 0
93, 2
94, 14
95, 31
96, 22
97, 50
98, 22
99, 16
100, 0
101, 4
102, 22
103, 50
104, 27
105, 43
106, 49
107, 39
108, 4
109, 15
110, 23
111, 36
112, 33
113, 19
114, 25
115, 4
116, 4
117, 14
118, 36
119, 41
120, 22
121, 2
122, 24
123, 28
124, 34
125, 31
126, 0
127, 36
128, 28
129, 14
130, 0
131, 40
132, 18
133, 10
134, 34
135, 35
136, 49
137, 23
138, 50
139, 18
140, 34
141, 10
142, 21
143, 14
144, 35
145, 11
146, 34
147, 49
148, 5
149, 43
150, 4
151, 15
152, 43
153, 8
154, 18
155, 33
156, 49
157, 32
158, 7
159, 36
160, 25
161, 11
162, 9
163, 2
164, 45
165, 14
166, 43
167, 7
168, 40
169, 40
170, 48
171, 48
172, 23
173, 28
174, 18
175, 44
176, 5
177, 6
178, 14
179, 2
180, 29
181, 24
182, 37
183, 29
184, 0
185, 28
186, 11
187, 31
188, 0
189, 24
190, 25
191, 43
192, 13
193, 19
194, 43
195, 33
196, 45
197, 22
198, 11
199, 16
200, 0
201, 41
202, 13
203, 46
204, 30
205, 6
206, 7
207, 0
208, 0
209, 40
210, 34
211, 9
212, 33
213, 15
214, 46
215, 48
216, 41
217, 38
218, 37
219, 14
220, 11
221, 16
222, 10
223, 36
224, 50
225, 43
226, 37
227, 27
228, 48
229, 18
230, 25
231, 49
232, 21
233, 29
234, 34
235, 41
236, 39
237, 42
238, 29
239, 23
240, 45
241, 36
242, 10
243, 50
244, 14
245, 45
246, 33
247, 46
248, 43
249, 23
250, 41
251, 7
252, 0
253, 24
254, 21
255, 33
256, 2
257, 34
258, 41
259, 37
260, 22
261, 42
262, 20
263, 4
264, 49
265, 14
266, 44
267, 14
268, 31
269, 10
270, 28
271, 16
272, 41
273, 12
274, 6
275, 24
276, 35
277, 31
278, 5
279, 22
280, 31
281, 24
282, 29
283, 40
284, 28
285, 42
286, 18
287, 33
288, 13
289, 7
290, 20
291, 16
292, 7
293, 11
294, 4
295, 32
296, 48
297, 19
298, 31
299, 9
300, 7
301, 49
302, 28
303, 23
304, 20
305, 46
306, 37
307, 4
308, 1
309, 22
310, 10
311, 42
312, 31
313, 19
314, 31
315, 37
316, 41
317, 25
318, 36
319, 23
320, 8
321, 46
322, 15
323, 18
324, 30
325, 15
326, 21
327, 1
328, 17
329, 2
330, 14
331, 23
332, 8
333, 15
334, 16
335, 24
336, 44
337, 43
338, 12
339, 19
340, 48
341, 4
342, 42
343, 50
344, 16
345, 42
346, 13
347, 31
348, 18
349, 11
350, 26
351, 20
352, 49
353, 41
354, 9
355, 3
356, 28
357, 37
358, 28
359, 11
360, 49
361, 2
362, 8
363, 18
364, 41
365, 15
366, 0
367, 8
368, 42
369, 11
370, 15
371, 50
372, 45
373, 7
374, 41
375, 18
376, 33
377, 4
378, 12
379, 24
380, 36
381, 18
382, 33
383, 5
384, 19
385, 49
386, 23
387, 12
388, 36
389, 50
390, 36
391, 9
392, 14
393, 44
394, 23
395, 38
396, 22
397, 29
398, 48
399, 9
400, 0
401, 11
402, 43
403, 28
404, 11
405, 4
406, 13
407, 4
408, 31
409, 36
410, 0
411, 43
412, 24
413, 38
414, 23
415, 5
416, 18
417, 15
418, 7
419, 14
420, 4
421, 28
422, 27
423, 1
424, 6
425, 43
426, 28
427, 44
428, 26
429, 37
430, 24
431, 0
432, 0
433, 48
434, 34
435, 1
436, 43
437, 23
438, 36
439, 31
440, 6
441, 11
442, 17
443, 8
444, 22
445, 37
446, 50
447, 33
448, 48
449, 18
450, 7
451, 2
452, 36
453, 6
454, 26
455, 31
456, 37
457, 27
458, 24
459, 7
460, 4
461, 22
462, 42
463, 31
464, 41
465, 10
466, 30
467, 28
468, 48
469, 21
470, 35
471, 8
472, 0
473, 15
474, 24
475, 48
476, 14
477, 14
478, 30
479, 26
480, 32
481, 16
482, 18
483, 39
484, 41
485, 46
486, 10
487, 18
488, 29
489, 42
490, 17
491, 37
492, 40
493, 28
494, 28
495, 28
496, 30
497, 19
498, 18
499, 34
500, 28
501, 28
502, 41
503, 29
504, 8
505, 1
506, 35
507, 31
508, 45
509, 11
510, 8
511, 49
512, 3
513, 19
514, 19
